page,candidate,office,district,party,county,precinct,votes,winner,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 47,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 47,2,,,
7,George Pataki,President,,Republican,Hinds,Precinct 47,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 47,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 47,0,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 47,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 47,8,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 47,157,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 47,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 47,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 47,28,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 47,0,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 47,1,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 47,14,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 47,X,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 47,121,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 47,46,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 49,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 49,0,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 49,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 49,2,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 49,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 49,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 49,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 49,0,,,
7,George Pataki,President,,Republican,Hinds,Precinct 49,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 49,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 49,0,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 49,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 49,0,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 49,46,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 49,1,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 49,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 49,98,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 49,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 49,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 49,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 49,143,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 49,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 49,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 51,1,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 51,1,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 51,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 51,9,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 51,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 51,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 51,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 51,1,,,
7,George Pataki,President,,Republican,Hinds,Precinct 51,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 51,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 51,1,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 51,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 51,2,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 51,490,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 51,1,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 51,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 51,75,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 51,0,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 51,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 51,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 51,537,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 51,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 51,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 54,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 54,1,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 54,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 54,0,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 54,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 54,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 54,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 54,0,,,
7,George Pataki,President,,Republican,Hinds,Precinct 54,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 54,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 54,0,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 54,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 54,0,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 54,113,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 54,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 54,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 54,15,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 54,4,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 54,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 54,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 54,127,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 54,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 54,X,,,
7,Jeb Bush,President,,Republican,Hinds,Precinct 55,0,,,
7,Ben Carson,President,,Republican,Hinds,Precinct 55,0,,,
7,Chris Christie,President,,Republican,Hinds,Precinct 55,0,,,
7,Ted Cruz,President,,Republican,Hinds,Precinct 55,0,,,
7,Carly Florina,President,,Republican,Hinds,Precinct 55,0,,,
7,Lindsey Graham,President,,Republican,Hinds,Precinct 55,0,,,
7,Mike Huckabee,President,,Republican,Hinds,Precinct 55,0,,,
7,John R. Kaisch,President,,Republican,Hinds,Precinct 55,1,,,
7,George Pataki,President,,Republican,Hinds,Precinct 55,0,,,
7,Rand Paul,President,,Republican,Hinds,Precinct 55,0,,,
7,Marco Rubio,President,,Republican,Hinds,Precinct 55,1,,,
7,Rick Santorum,President,,Republican,Hinds,Precinct 55,0,,,
7,Donald J. Trump,President,,Republican,Hinds,Precinct 55,1,,,
7,Hillary Clinton,President,,Democrat,Hinds,Precinct 55,225,,,
7,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 55,0,,,
7,Martin O'Mailey,President,,Democrat,Hinds,Precinct 55,0,,,
7,Bernie Sanders,President,,Democrat,Hinds,Precinct 55,29,,,
7,Willie Wilson,President,,Democrat,Hinds,Precinct 55,1,,,
7,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 55,X,,,
7,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 55,X,,,
7,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 55,253,,,
7,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 55,X,,,
7,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 55,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 56,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 56,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 56,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 56,1,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 56,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 56,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 56,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 56,1,,,
8,George Pataki,President,,Republican,Hinds,Precinct 56,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 56,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 56,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 56,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 56,1,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 56,108,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 56,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 56,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 56,13,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 56,0,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 56,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 56,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 56,119,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 56,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 56,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 57,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 57,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 57,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 57,3,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 57,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 57,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 57,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 57,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 57,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 57,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 57,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 57,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 57,1,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 57,241,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 57,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 57,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 57,36,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 57,0,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 57,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 57,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 57,268,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 57,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 57,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 58,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 58,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 58,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 58,0,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 58,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 58,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 58,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 58,2,,,
8,George Pataki,President,,Republican,Hinds,Precinct 58,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 58,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 58,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 58,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 58,3,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 58,418,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 58,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 58,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 58,80,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 58,2,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 58,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 58,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 58,479,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 58,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 58,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 59,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 59,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 59,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 59,3,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 59,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 59,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 59,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 59,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 59,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 59,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 59,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 59,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 59,2,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 59,372,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 59,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 59,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 59,35,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 59,1,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 59,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 59,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 59,397,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 59,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 59,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 60,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 60,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 60,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 60,3,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 60,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 60,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 60,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 60,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 60,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 60,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 60,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 60,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 60,1,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 60,119,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 60,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 60,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 60,12,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 60,0,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 60,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 60,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 60,127,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 60,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 60,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 61,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 61,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 61,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 61,0,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 61,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 61,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 61,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 61,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 61,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 61,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 61,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 61,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 61,1,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 61,161,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 61,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 61,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 61,20,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 61,0,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 61,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 61,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 61,169,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 61,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 61,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 62,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 62,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 62,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 62,5,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 62,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 62,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 62,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 62,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 62,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 62,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 62,1,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 62,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 62,4,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 62,342,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 62,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 62,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 62,49,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 62,1,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 62,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 62,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 62,373,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 62,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 62,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 63,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 63,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 63,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 63,0,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 63,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 63,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 63,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 63,0,,,
8,George Pataki,President,,Republican,Hinds,Precinct 63,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 63,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 63,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 63,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 63,0,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 63,164,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 63,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 63,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 63,28,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 63,1,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 63,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 63,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 63,164,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 63,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 63,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 64,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 64,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 64,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 64,0,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 64,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 64,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 64,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 64,1,,,
8,George Pataki,President,,Republican,Hinds,Precinct 64,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 64,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 64,0,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 64,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 64,2,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 64,178,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 64,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 64,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 64,20,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 64,1,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 64,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 64,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 64,194,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 64,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 64,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 68,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 68,1,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 68,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 68,11,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 68,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 68,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 68,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 68,3,,,
8,George Pataki,President,,Republican,Hinds,Precinct 68,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 68,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 68,2,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 68,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 68,15,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 68,531,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 68,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 68,0,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 68,95,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 68,2,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 68,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 68,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 68,603,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 68,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 68,X,,,
8,Jeb Bush,President,,Republican,Hinds,Precinct 69,0,,,
8,Ben Carson,President,,Republican,Hinds,Precinct 69,0,,,
8,Chris Christie,President,,Republican,Hinds,Precinct 69,0,,,
8,Ted Cruz,President,,Republican,Hinds,Precinct 69,18,,,
8,Carly Florina,President,,Republican,Hinds,Precinct 69,0,,,
8,Lindsey Graham,President,,Republican,Hinds,Precinct 69,0,,,
8,Mike Huckabee,President,,Republican,Hinds,Precinct 69,0,,,
8,John R. Kaisch,President,,Republican,Hinds,Precinct 69,1,,,
8,George Pataki,President,,Republican,Hinds,Precinct 69,0,,,
8,Rand Paul,President,,Republican,Hinds,Precinct 69,0,,,
8,Marco Rubio,President,,Republican,Hinds,Precinct 69,4,,,
8,Rick Santorum,President,,Republican,Hinds,Precinct 69,0,,,
8,Donald J. Trump,President,,Republican,Hinds,Precinct 69,17,,,
8,Hillary Clinton,President,,Democrat,Hinds,Precinct 69,294,,,
8,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 69,0,,,
8,Martin O'Mailey,President,,Democrat,Hinds,Precinct 69,1,,,
8,Bernie Sanders,President,,Democrat,Hinds,Precinct 69,57,,,
8,Willie Wilson,President,,Democrat,Hinds,Precinct 69,1,,,
8,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 69,X,,,
8,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 69,X,,,
8,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 69,335,,,
8,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 69,X,,,
8,Nathan Stewart,U.S. House,3,Democrat,Hinds,Precinct 69,X,,,
9,Jeb Bush,President,,Republican,Hinds,Precinct 70,0,,,
9,Ben Carson,President,,Republican,Hinds,Precinct 70,0,,,
9,Chris Christie,President,,Republican,Hinds,Precinct 70,0,,,
9,Ted Cruz,President,,Republican,Hinds,Precinct 70,4,,,
9,Carly Florina,President,,Republican,Hinds,Precinct 70,0,,,
9,Lindsey Graham,President,,Republican,Hinds,Precinct 70,0,,,
9,Mike Huckabee,President,,Republican,Hinds,Precinct 70,0,,,
9,John R. Kaisch,President,,Republican,Hinds,Precinct 70,2,,,
9,George Pataki,President,,Republican,Hinds,Precinct 70,0,,,
9,Rand Paul,President,,Republican,Hinds,Precinct 70,0,,,
9,Marco Rubio,President,,Republican,Hinds,Precinct 70,1,,,
9,Rick Santorum,President,,Republican,Hinds,Precinct 70,0,,,
9,Donald J. Trump,President,,Republican,Hinds,Precinct 70,3,,,
9,Hillary Clinton,President,,Democrat,Hinds,Precinct 70,115,,,
9,"Roque ""Rocky"" De Le Fuente",President,,Democrat,Hinds,Precinct 70,0,,,
9,Martin O'Mailey,President,,Democrat,Hinds,Precinct 70,0,,,
9,Bernie Sanders,President,,Democrat,Hinds,Precinct 70,30,,,
9,Willie Wilson,President,,Democrat,Hinds,Precinct 70,0,,,
9,Jimmy Giles,U.S. House,3,Republican,Hinds,Precinct 70,X,,,
9,Greg Harper,U.S. House,3,Republican,Hinds,Precinct 70,X,,,
9,Bennie G. Thompson,U.S. House,2,Democrat,Hinds,Precinct 70,142,,,
9,Dennis C. Quinn,U.S. House,3,Democrat,Hinds,Precinct 70,X,,,
