candidate,office,district,party,county,votes
Stephen Oglesby,State Senate,37,R,Lawrence,
Melanie Sojourner,State Senate,37,R,Lawrence,
,State Senate,38,R,Lawrence,
Bill Boerner,State Senate,39,R,Lawrence,292
Sally Doty,State Senate,39,R,Lawrence,262
"David H. Nichols, II",State Senate,39,R,Lawrence,475
Sid Albritton,State Senate,40,R,Lawrence,
Mike Duck Griffith,State Senate,40,R,Lawrence,
Angela Burks Hill,State Senate,40,R,Lawrence,
Joey Fillingane,State Senate,41,R,Lawrence,
Phillip Gandy,State Senate,43,R,Lawrence,
Robert F. Bobby Hendry,State Senate,43,R,Lawrence,
Roun McNeal,State Senate,43,R,Lawrence,
Connie Glenn Wilderson,State Senate,43,R,Lawrence,
John Polk,State Senate,44,R,Lawrence,
Tim Ryan,State Senate,44,R,Lawrence,
Billy Hudson,State Senate,45,R,Lawrence,
Brian Cuevas,State Senate,46,R,Lawrence,
Mickey Lagasse,State Senate,46,R,Lawrence,
Phillip Moran,State Senate,46,R,Lawrence,
Fred Sullivan,State Senate,46,R,Lawrence,
Ezell Lee,State Senate,47,R,Lawrence,
Tony Smith,State Senate,47,R,Lawrence,
Lester Bubba Carpenter,State House,1,R,Lawrence,
William Tracy Arnold,State House,3,R,Lawrence,
Jimmy Benefield,State House,4,R,Lawrence,
Alan Miller,State House,4,R,Lawrence,
,State House,5,R,Lawrence,
"Trey Lamar, III",State House,8,R,Lawrence,
,State House,9,R,Lawrence,
Doug Jones,State House,10,R,Lawrence,
Nolan Mettetal,State House,10,R,Lawrence,
,State House,11,R,Lawrence,
Steve E. Massingill,State House,13,R,Lawrence,
Margaret Ellis Rogers,State House,14,R,Lawrence,
Jerry R. Turner,State House,18,R,Lawrence,
Randy P. Boyd,State House,19,R,Lawrence,
Alan Sheffield,State House,19,R,Lawrence,
,State House,20,R,Lawrence,
Terry Stewart,State House,21,R,Lawrence,
Deborah Tierce,State House,21,R,Lawrence,
,State House,22,R,Lawrence,
Charles Jim Beckett,State House,23,R,Lawrence,
Sidney Bondurant,State House,24,R,Lawrence,
Gene Alday,State House,25,R,Lawrence,
,State House,26,R,Lawrence,
Dewayne Gill,State House,27,R,Lawrence,
Tommy Taylor,State House,28,R,Lawrence,
,State House,30,R,Lawrence,
Jerricho Chambers,State House,33,R,Lawrence,
,State House,34,R,Lawrence,
J Shannon Crow,State House,35,R,Lawrence,
Joey Hood,State House,35,R,Lawrence,
,State House,36,R,Lawrence,
,State House,37,R,Lawrence,
,State House,38,R,Lawrence,
,State House,42,R,Lawrence,
Russ Nowell,State House,43,R,Lawrence,
Jay Mathis,State House,45,R,Lawrence,
Wayne Vaughn,State House,45,R,Lawrence,
Charles David Weber (Withdrawn),State House,45,R,Lawrence,
Bobby Howell,State House,46,R,Lawrence,
,State House,47,R,Lawrence,
,State House,48,R,Lawrence,
,State House,51,R,Lawrence,
,State House,52,R,Lawrence,
,State House,53,R,Lawrence,
Alex Monsour,State House,54,R,Lawrence,
Phillip Gunn,State House,56,R,Lawrence,
John L. Moore,State House,60,R,Lawrence,
"David L. Morrow, Jr.",State House,60,R,Lawrence,
Tom Weathersby,State House,62,R,Lawrence,
Bill Denny,State House,64,R,Lawrence,
,State House,65,R,Lawrence,
,State House,71,R,Lawrence,
,State House,72,R,Lawrence,
Mark Baker,State House,74,R,Lawrence,
,State House,76,R,Lawrence,
Andy Gipson,State House,77,R,Lawrence,
Randy Rushing,State House,78,R,Lawrence,
Ralin Williams,State House,78,R,Lawrence,
Ron Swindall,State House,79,R,Lawrence,
,State House,80,R,Lawrence,
Stephen Horne,State House,81,R,Lawrence,
Greg Snowden,State House,83,R,Lawrence,
Craig Hitt,State House,84,R,Lawrence,
"William E. Shirley, Jr.",State House,84,R,Lawrence,
,State House,85,R,Lawrence,
Brantley Bazor,State House,86,R,Lawrence,
Mark Purvis,State House,86,R,Lawrence,
Daniel Kilpatrick,State House,87,R,Lawrence,
,State House,88,R,Lawrence,
,State House,90,R,Lawrence,
Jimmy Hurst Barton,State House,91,R,Lawrence,388
Cindy Shivers Bryan,State House,91,R,Lawrence,365
Becky Currie,State House,92,R,Lawrence,
Kent Alexander,State House,93,R,Lawrence,
Timmy Ladner,State House,93,R,Lawrence,
,State House,94,R,Lawrence,
Jessica Upshaw,State House,95,R,Lawrence,
,State House,96,R,Lawrence,
Sam Mims,State House,97,R,Lawrence,96
,State House,98,R,Lawrence,
Bill Pigott,State House,99,R,Lawrence,
Ken Morgan,State House,100,R,Lawrence,
Harvey Fillingane,State House,101,R,Lawrence,
Hank Lott,State House,101,R,Lawrence,
,State House,102,R,Lawrence,
Larry Byrd,State House,104,R,Lawrence,
Dennis DeBar,State House,105,R,Lawrence,
Herb Frierson,State House,106,R,Lawrence,
Doug McLeod,State House,107,R,Lawrence,
Kevin Mitchell,State House,107,R,Lawrence,
Sherwin Ray,State House,107,R,Lawrence,
Manly Barton,State House,109,R,Lawrence,
Boyd T. Kendell,State House,109,R,Lawrence,
Jeff Guice,State House,114,R,Lawrence,
James Broadwater,Governor,,R,Leake,14
Phil Bryant,Governor,,R,Leake,923
Dave Dennis,Governor,,R,Leake,218
Hudson Holiday,Governor,,R,Leake,26
Ron Williams,Governor,,R,Leake,54
Billy Hewes,Lieutenant Governor,,R,Leake,557
Tate Reeves,Lieutenant Governor,,R,Leake,666
Ricky Dombrowski,Secretary of State,,R,Leake,122
Delbert Hoseman,Secretary of State,,R,Leake,1080
Steve Simpson,Attorney General,,R,Leake,1087
Lynn Fitch,State Treasurer,,R,Leake,635
Lucien Smith,State Treasurer,,R,Leake,299
Lee Yancey,State Treasurer,,R,Leake,276
Stacey Pickering,State Auditor,,R,Leake,1159
Mike Chaney,Commissioner of Insurance,,R,Leake,1139
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Leake,566
Max Phillips,Commissioner of Agriculture and Commerce,,R,Leake,521
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Leake,122
Michael Cobb,State Senate,2,R,Leake,
Betsey Hamilton,State Senate,3,R,Leake,
Rita Potts Parks,State Senate,4,R,Leake,
Jerry Don Keith,State Senate,5,R,Leake,
Nancy Collins,State Senate,6,R,Leake,
Ed Mattox,State Senate,7,R,Leake,
Patsy Gregory,State Senate,8,R,Leake,
Victor Horn,State Senate,8,R,Leake,
Todd Wade,State Senate,9,R,Leake,
Vann Branch,State Senate,10,R,Leake,
,State Senate,11,R,Leake,
,State Senate,12,R,Leake,
,State Senate,13,R,Leake,
Lydia Graves Chassaniol,State Senate,14,R,Leake,
Gary Jackson,State Senate,15,R,Leake,
,State Senate,16,R,Leake,
Giles K. Ward,State Senate,18,R,Leake,1148
Tony Bahou,State Senate,20,R,Leake,
Steve Gaines,State Senate,20,R,Leake,
Josh Harkins,State Senate,20,R,Leake,
Knox Ross,State Senate,20,R,Leake,
Loren Ross,State Senate,21,R,Leake,
Eugene S. Buck Clarke,State Senate,22,R,Leake,
Briggs Hopson,State Senate,23,R,Leake,
,State Senate,24,R,Leake,
Charles Barbour,State Senate,25,R,Leake,
Sean Corcoran,State Senate,25,R,Leake,
William Longwitz,State Senate,25,R,Leake,
,State Senate,26,R,Leake,
Terry C. Burton,State Senate,31,R,Leake,
Tad Campbell,State Senate,31,R,Leake,
,State Senate,32,R,Leake,
Videt Carmichael,State Senate,33,R,Leake,
Gary Blakeney,State Senate,34,R,Leake,
Cliff Brown,State Senate,35,R,Leake,
Perry Lee,State Senate,35,R,Leake,
,State Senate,36,R,Leake,
Stephen Oglesby,State Senate,37,R,Leake,
Melanie Sojourner,State Senate,37,R,Leake,
,State Senate,38,R,Leake,
Bill Boerner,State Senate,39,R,Leake,
Sally Doty,State Senate,39,R,Leake,
"David H. Nichols, II",State Senate,39,R,Leake,
Sid Albritton,State Senate,40,R,Leake,
Mike Duck Griffith,State Senate,40,R,Leake,
Angela Burks Hill,State Senate,40,R,Leake,
Joey Fillingane,State Senate,41,R,Leake,
Phillip Gandy,State Senate,43,R,Leake,
Robert F. Bobby Hendry,State Senate,43,R,Leake,
Roun McNeal,State Senate,43,R,Leake,
Connie Glenn Wilderson,State Senate,43,R,Leake,
John Polk,State Senate,44,R,Leake,
Tim Ryan,State Senate,44,R,Leake,
Billy Hudson,State Senate,45,R,Leake,
Brian Cuevas,State Senate,46,R,Leake,
Mickey Lagasse,State Senate,46,R,Leake,
Phillip Moran,State Senate,46,R,Leake,
Fred Sullivan,State Senate,46,R,Leake,
Ezell Lee,State Senate,47,R,Leake,
Tony Smith,State Senate,47,R,Leake,
Lester Bubba Carpenter,State House,1,R,Leake,
William Tracy Arnold,State House,3,R,Leake,
Jimmy Benefield,State House,4,R,Leake,
Alan Miller,State House,4,R,Leake,
,State House,5,R,Leake,
"Trey Lamar, III",State House,8,R,Leake,
,State House,9,R,Leake,
Doug Jones,State House,10,R,Leake,
Nolan Mettetal,State House,10,R,Leake,
,State House,11,R,Leake,
Steve E. Massingill,State House,13,R,Leake,
Margaret Ellis Rogers,State House,14,R,Leake,
Jerry R. Turner,State House,18,R,Leake,
Randy P. Boyd,State House,19,R,Leake,
Alan Sheffield,State House,19,R,Leake,
,State House,20,R,Leake,
Terry Stewart,State House,21,R,Leake,
Deborah Tierce,State House,21,R,Leake,
,State House,22,R,Leake,
Charles Jim Beckett,State House,23,R,Leake,
Sidney Bondurant,State House,24,R,Leake,
Gene Alday,State House,25,R,Leake,
,State House,26,R,Leake,
Dewayne Gill,State House,27,R,Leake,
Tommy Taylor,State House,28,R,Leake,
,State House,30,R,Leake,
Jerricho Chambers,State House,33,R,Leake,
,State House,34,R,Leake,
J Shannon Crow,State House,35,R,Leake,
Joey Hood,State House,35,R,Leake,
,State House,36,R,Leake,
,State House,37,R,Leake,
,State House,38,R,Leake,
,State House,42,R,Leake,
Russ Nowell,State House,43,R,Leake,
Jay Mathis,State House,45,R,Leake,643
Wayne Vaughn,State House,45,R,Leake,370
Charles David Weber (Withdrawn),State House,45,R,Leake,
Bobby Howell,State House,46,R,Leake,
,State House,47,R,Leake,
,State House,48,R,Leake,
,State House,51,R,Leake,
,State House,52,R,Leake,
,State House,53,R,Leake,
Alex Monsour,State House,54,R,Leake,
Phillip Gunn,State House,56,R,Leake,
John L. Moore,State House,60,R,Leake,
"David L. Morrow, Jr.",State House,60,R,Leake,
Tom Weathersby,State House,62,R,Leake,
Bill Denny,State House,64,R,Leake,
,State House,65,R,Leake,
,State House,71,R,Leake,
,State House,72,R,Leake,
Mark Baker,State House,74,R,Leake,
,State House,76,R,Leake,
Andy Gipson,State House,77,R,Leake,
Randy Rushing,State House,78,R,Leake,
Ralin Williams,State House,78,R,Leake,
Ron Swindall,State House,79,R,Leake,
,State House,80,R,Leake,
Stephen Horne,State House,81,R,Leake,
Greg Snowden,State House,83,R,Leake,
Craig Hitt,State House,84,R,Leake,
"William E. Shirley, Jr.",State House,84,R,Leake,
,State House,85,R,Leake,
Brantley Bazor,State House,86,R,Leake,
Mark Purvis,State House,86,R,Leake,
Daniel Kilpatrick,State House,87,R,Leake,
,State House,88,R,Leake,
,State House,90,R,Leake,
Jimmy Hurst Barton,State House,91,R,Leake,
Cindy Shivers Bryan,State House,91,R,Leake,
Becky Currie,State House,92,R,Leake,
Kent Alexander,State House,93,R,Leake,
Timmy Ladner,State House,93,R,Leake,
,State House,94,R,Leake,
Jessica Upshaw,State House,95,R,Leake,
,State House,96,R,Leake,
Sam Mims,State House,97,R,Leake,
,State House,98,R,Leake,
Bill Pigott,State House,99,R,Leake,
Ken Morgan,State House,100,R,Leake,
Harvey Fillingane,State House,101,R,Leake,
Hank Lott,State House,101,R,Leake,
,State House,102,R,Leake,
Larry Byrd,State House,104,R,Leake,
Dennis DeBar,State House,105,R,Leake,
Herb Frierson,State House,106,R,Leake,
Doug McLeod,State House,107,R,Leake,
Kevin Mitchell,State House,107,R,Leake,
Sherwin Ray,State House,107,R,Leake,
Manly Barton,State House,109,R,Leake,
Boyd T. Kendell,State House,109,R,Leake,
Jeff Guice,State House,114,R,Leake,
James Broadwater,Governor,,R,Lee,132
Phil Bryant,Governor,,R,Lee,8093
Dave Dennis,Governor,,R,Lee,2760
Hudson Holiday,Governor,,R,Lee,350
Ron Williams,Governor,,R,Lee,932
Billy Hewes,Lieutenant Governor,,R,Lee,4586
Tate Reeves,Lieutenant Governor,,R,Lee,7581
Ricky Dombrowski,Secretary of State,,R,Lee,1011
Delbert Hoseman,Secretary of State,,R,Lee,10816
Steve Simpson,Attorney General,,R,Lee,9593
Lynn Fitch,State Treasurer,,R,Lee,1944
Lucien Smith,State Treasurer,,R,Lee,3532
Lee Yancey,State Treasurer,,R,Lee,5879
Stacey Pickering,State Auditor,,R,Lee,9840
Mike Chaney,Commissioner of Insurance,,R,Lee,9736
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Lee,5643
Max Phillips,Commissioner of Agriculture and Commerce,,R,Lee,4457
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Lee,1108
Michael Cobb,State Senate,2,R,Lee,
Betsey Hamilton,State Senate,3,R,Lee,
Rita Potts Parks,State Senate,4,R,Lee,
Jerry Don Keith,State Senate,5,R,Lee,
Nancy Collins,State Senate,6,R,Lee,8288
Ed Mattox,State Senate,7,R,Lee,636
Patsy Gregory,State Senate,8,R,Lee,678
Victor Horn,State Senate,8,R,Lee,260
Todd Wade,State Senate,9,R,Lee,
Vann Branch,State Senate,10,R,Lee,
,State Senate,11,R,Lee,
,State Senate,12,R,Lee,
,State Senate,13,R,Lee,
Lydia Graves Chassaniol,State Senate,14,R,Lee,
Gary Jackson,State Senate,15,R,Lee,
,State Senate,16,R,Lee,
Giles K. Ward,State Senate,18,R,Lee,
Tony Bahou,State Senate,20,R,Lee,
Steve Gaines,State Senate,20,R,Lee,
Josh Harkins,State Senate,20,R,Lee,
Knox Ross,State Senate,20,R,Lee,
Loren Ross,State Senate,21,R,Lee,
Eugene S. Buck Clarke,State Senate,22,R,Lee,
Briggs Hopson,State Senate,23,R,Lee,
,State Senate,24,R,Lee,
Charles Barbour,State Senate,25,R,Lee,
Sean Corcoran,State Senate,25,R,Lee,
William Longwitz,State Senate,25,R,Lee,
,State Senate,26,R,Lee,
Terry C. Burton,State Senate,31,R,Lee,
Tad Campbell,State Senate,31,R,Lee,
,State Senate,32,R,Lee,
Videt Carmichael,State Senate,33,R,Lee,
Gary Blakeney,State Senate,34,R,Lee,
Cliff Brown,State Senate,35,R,Lee,
Perry Lee,State Senate,35,R,Lee,
,State Senate,36,R,Lee,
Stephen Oglesby,State Senate,37,R,Lee,
Melanie Sojourner,State Senate,37,R,Lee,
,State Senate,38,R,Lee,
Bill Boerner,State Senate,39,R,Lee,
Sally Doty,State Senate,39,R,Lee,
"David H. Nichols, II",State Senate,39,R,Lee,
Sid Albritton,State Senate,40,R,Lee,
Mike Duck Griffith,State Senate,40,R,Lee,
Angela Burks Hill,State Senate,40,R,Lee,
Joey Fillingane,State Senate,41,R,Lee,
Phillip Gandy,State Senate,43,R,Lee,
Robert F. Bobby Hendry,State Senate,43,R,Lee,
Roun McNeal,State Senate,43,R,Lee,
Connie Glenn Wilderson,State Senate,43,R,Lee,
John Polk,State Senate,44,R,Lee,
Tim Ryan,State Senate,44,R,Lee,
Billy Hudson,State Senate,45,R,Lee,
Brian Cuevas,State Senate,46,R,Lee,
Mickey Lagasse,State Senate,46,R,Lee,
Phillip Moran,State Senate,46,R,Lee,
Fred Sullivan,State Senate,46,R,Lee,
Ezell Lee,State Senate,47,R,Lee,
Tony Smith,State Senate,47,R,Lee,
Lester Bubba Carpenter,State House,1,R,Lee,
William Tracy Arnold,State House,3,R,Lee,
Jimmy Benefield,State House,4,R,Lee,
Alan Miller,State House,4,R,Lee,
,State House,5,R,Lee,
"Trey Lamar, III",State House,8,R,Lee,
,State House,9,R,Lee,
Doug Jones,State House,10,R,Lee,
Nolan Mettetal,State House,10,R,Lee,
,State House,11,R,Lee,
Steve E. Massingill,State House,13,R,Lee,
Margaret Ellis Rogers,State House,14,R,Lee,
Jerry R. Turner,State House,18,R,Lee,3142
Randy P. Boyd,State House,19,R,Lee,1074
Alan Sheffield,State House,19,R,Lee,1052
,State House,20,R,Lee,
Terry Stewart,State House,21,R,Lee,
Deborah Tierce,State House,21,R,Lee,
,State House,22,R,Lee,
Charles Jim Beckett,State House,23,R,Lee,
Sidney Bondurant,State House,24,R,Lee,
Gene Alday,State House,25,R,Lee,
,State House,26,R,Lee,
Dewayne Gill,State House,27,R,Lee,
Tommy Taylor,State House,28,R,Lee,
,State House,30,R,Lee,
Jerricho Chambers,State House,33,R,Lee,
,State House,34,R,Lee,
J Shannon Crow,State House,35,R,Lee,
Joey Hood,State House,35,R,Lee,
,State House,36,R,Lee,
,State House,37,R,Lee,
,State House,38,R,Lee,
,State House,42,R,Lee,
Russ Nowell,State House,43,R,Lee,
Jay Mathis,State House,45,R,Lee,
Wayne Vaughn,State House,45,R,Lee,
Charles David Weber (Withdrawn),State House,45,R,Lee,
Bobby Howell,State House,46,R,Lee,
,State House,47,R,Lee,
,State House,48,R,Lee,
,State House,51,R,Lee,
,State House,52,R,Lee,
,State House,53,R,Lee,
Alex Monsour,State House,54,R,Lee,
Phillip Gunn,State House,56,R,Lee,
John L. Moore,State House,60,R,Lee,
"David L. Morrow, Jr.",State House,60,R,Lee,
Tom Weathersby,State House,62,R,Lee,
Bill Denny,State House,64,R,Lee,
,State House,65,R,Lee,
,State House,71,R,Lee,
,State House,72,R,Lee,
Mark Baker,State House,74,R,Lee,
,State House,76,R,Lee,
Andy Gipson,State House,77,R,Lee,
Randy Rushing,State House,78,R,Lee,
Ralin Williams,State House,78,R,Lee,
Ron Swindall,State House,79,R,Lee,
,State House,80,R,Lee,
Stephen Horne,State House,81,R,Lee,
Greg Snowden,State House,83,R,Lee,
Craig Hitt,State House,84,R,Lee,
"William E. Shirley, Jr.",State House,84,R,Lee,
,State House,85,R,Lee,
Brantley Bazor,State House,86,R,Lee,
Mark Purvis,State House,86,R,Lee,
Daniel Kilpatrick,State House,87,R,Lee,
,State House,88,R,Lee,
,State House,90,R,Lee,
Jimmy Hurst Barton,State House,91,R,Lee,
Cindy Shivers Bryan,State House,91,R,Lee,
Becky Currie,State House,92,R,Lee,
Kent Alexander,State House,93,R,Lee,
Timmy Ladner,State House,93,R,Lee,
,State House,94,R,Lee,
Jessica Upshaw,State House,95,R,Lee,
,State House,96,R,Lee,
Sam Mims,State House,97,R,Lee,
,State House,98,R,Lee,
Bill Pigott,State House,99,R,Lee,
Ken Morgan,State House,100,R,Lee,
Harvey Fillingane,State House,101,R,Lee,
Hank Lott,State House,101,R,Lee,
,State House,102,R,Lee,
Larry Byrd,State House,104,R,Lee,
Dennis DeBar,State House,105,R,Lee,
Herb Frierson,State House,106,R,Lee,
Doug McLeod,State House,107,R,Lee,
Kevin Mitchell,State House,107,R,Lee,
Sherwin Ray,State House,107,R,Lee,
Manly Barton,State House,109,R,Lee,
Boyd T. Kendell,State House,109,R,Lee,
Jeff Guice,State House,114,R,Lee,
James Broadwater,Governor,,R,Leflore,10
Phil Bryant,Governor,,R,Leflore,917
Dave Dennis,Governor,,R,Leflore,849
Hudson Holiday,Governor,,R,Leflore,19
Ron Williams,Governor,,R,Leflore,47
Billy Hewes,Lieutenant Governor,,R,Leflore,601
Tate Reeves,Lieutenant Governor,,R,Leflore,1153
Ricky Dombrowski,Secretary of State,,R,Leflore,136
Delbert Hoseman,Secretary of State,,R,Leflore,1571
Steve Simpson,Attorney General,,R,Leflore,1357
Lynn Fitch,State Treasurer,,R,Leflore,570
Lucien Smith,State Treasurer,,R,Leflore,853
Lee Yancey,State Treasurer,,R,Leflore,241
Stacey Pickering,State Auditor,,R,Leflore,1410
Mike Chaney,Commissioner of Insurance,,R,Leflore,1429
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Leflore,959
Max Phillips,Commissioner of Agriculture and Commerce,,R,Leflore,460
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Leflore,238
Michael Cobb,State Senate,2,R,Leflore,
Betsey Hamilton,State Senate,3,R,Leflore,
Rita Potts Parks,State Senate,4,R,Leflore,
Jerry Don Keith,State Senate,5,R,Leflore,
Nancy Collins,State Senate,6,R,Leflore,
Ed Mattox,State Senate,7,R,Leflore,
Patsy Gregory,State Senate,8,R,Leflore,
Victor Horn,State Senate,8,R,Leflore,
Todd Wade,State Senate,9,R,Leflore,
Vann Branch,State Senate,10,R,Leflore,
,State Senate,11,R,Leflore,
,State Senate,12,R,Leflore,
,State Senate,13,R,Leflore,
Lydia Graves Chassaniol,State Senate,14,R,Leflore,1353
Gary Jackson,State Senate,15,R,Leflore,
,State Senate,16,R,Leflore,
Giles K. Ward,State Senate,18,R,Leflore,
Tony Bahou,State Senate,20,R,Leflore,
Steve Gaines,State Senate,20,R,Leflore,
Josh Harkins,State Senate,20,R,Leflore,
Knox Ross,State Senate,20,R,Leflore,
Loren Ross,State Senate,21,R,Leflore,
Eugene S. Buck Clarke,State Senate,22,R,Leflore,
Briggs Hopson,State Senate,23,R,Leflore,
,State Senate,24,R,Leflore,
Charles Barbour,State Senate,25,R,Leflore,
Sean Corcoran,State Senate,25,R,Leflore,
William Longwitz,State Senate,25,R,Leflore,
,State Senate,26,R,Leflore,
Terry C. Burton,State Senate,31,R,Leflore,
Tad Campbell,State Senate,31,R,Leflore,
,State Senate,32,R,Leflore,
Videt Carmichael,State Senate,33,R,Leflore,
Gary Blakeney,State Senate,34,R,Leflore,
Cliff Brown,State Senate,35,R,Leflore,
Perry Lee,State Senate,35,R,Leflore,
,State Senate,36,R,Leflore,
Stephen Oglesby,State Senate,37,R,Leflore,
Melanie Sojourner,State Senate,37,R,Leflore,
,State Senate,38,R,Leflore,
Bill Boerner,State Senate,39,R,Leflore,
Sally Doty,State Senate,39,R,Leflore,
"David H. Nichols, II",State Senate,39,R,Leflore,
Sid Albritton,State Senate,40,R,Leflore,
Mike Duck Griffith,State Senate,40,R,Leflore,
Angela Burks Hill,State Senate,40,R,Leflore,
Joey Fillingane,State Senate,41,R,Leflore,
Phillip Gandy,State Senate,43,R,Leflore,
Robert F. Bobby Hendry,State Senate,43,R,Leflore,
Roun McNeal,State Senate,43,R,Leflore,
Connie Glenn Wilderson,State Senate,43,R,Leflore,
John Polk,State Senate,44,R,Leflore,
Tim Ryan,State Senate,44,R,Leflore,
Billy Hudson,State Senate,45,R,Leflore,
Brian Cuevas,State Senate,46,R,Leflore,
Mickey Lagasse,State Senate,46,R,Leflore,
Phillip Moran,State Senate,46,R,Leflore,
Fred Sullivan,State Senate,46,R,Leflore,
Ezell Lee,State Senate,47,R,Leflore,
Tony Smith,State Senate,47,R,Leflore,
Lester Bubba Carpenter,State House,1,R,Leflore,
William Tracy Arnold,State House,3,R,Leflore,
Jimmy Benefield,State House,4,R,Leflore,
Alan Miller,State House,4,R,Leflore,
,State House,5,R,Leflore,
"Trey Lamar, III",State House,8,R,Leflore,
,State House,9,R,Leflore,
Doug Jones,State House,10,R,Leflore,
Nolan Mettetal,State House,10,R,Leflore,
,State House,11,R,Leflore,
Steve E. Massingill,State House,13,R,Leflore,
Margaret Ellis Rogers,State House,14,R,Leflore,
Jerry R. Turner,State House,18,R,Leflore,
Randy P. Boyd,State House,19,R,Leflore,
Alan Sheffield,State House,19,R,Leflore,
,State House,20,R,Leflore,
Terry Stewart,State House,21,R,Leflore,
Deborah Tierce,State House,21,R,Leflore,
,State House,22,R,Leflore,
Charles Jim Beckett,State House,23,R,Leflore,
Sidney Bondurant,State House,24,R,Leflore,
Gene Alday,State House,25,R,Leflore,
,State House,26,R,Leflore,
Dewayne Gill,State House,27,R,Leflore,
Tommy Taylor,State House,28,R,Leflore,
,State House,30,R,Leflore,
Jerricho Chambers,State House,33,R,Leflore,
,State House,34,R,Leflore,
J Shannon Crow,State House,35,R,Leflore,
Joey Hood,State House,35,R,Leflore,
,State House,36,R,Leflore,
,State House,37,R,Leflore,
,State House,38,R,Leflore,
,State House,42,R,Leflore,
Russ Nowell,State House,43,R,Leflore,
Jay Mathis,State House,45,R,Leflore,
Wayne Vaughn,State House,45,R,Leflore,
Charles David Weber (Withdrawn),State House,45,R,Leflore,
Bobby Howell,State House,46,R,Leflore,890
,State House,47,R,Leflore,
,State House,48,R,Leflore,
,State House,51,R,Leflore,
,State House,52,R,Leflore,
,State House,53,R,Leflore,
Alex Monsour,State House,54,R,Leflore,
Phillip Gunn,State House,56,R,Leflore,
John L. Moore,State House,60,R,Leflore,
"David L. Morrow, Jr.",State House,60,R,Leflore,
Tom Weathersby,State House,62,R,Leflore,
Bill Denny,State House,64,R,Leflore,
,State House,65,R,Leflore,
,State House,71,R,Leflore,
,State House,72,R,Leflore,
Mark Baker,State House,74,R,Leflore,
,State House,76,R,Leflore,
Andy Gipson,State House,77,R,Leflore,
Randy Rushing,State House,78,R,Leflore,
Ralin Williams,State House,78,R,Leflore,
Ron Swindall,State House,79,R,Leflore,
,State House,80,R,Leflore,
Stephen Horne,State House,81,R,Leflore,
Greg Snowden,State House,83,R,Leflore,
Craig Hitt,State House,84,R,Leflore,
"William E. Shirley, Jr.",State House,84,R,Leflore,
,State House,85,R,Leflore,
Brantley Bazor,State House,86,R,Leflore,
Mark Purvis,State House,86,R,Leflore,
Daniel Kilpatrick,State House,87,R,Leflore,
,State House,88,R,Leflore,
,State House,90,R,Leflore,
Jimmy Hurst Barton,State House,91,R,Leflore,
Cindy Shivers Bryan,State House,91,R,Leflore,
Becky Currie,State House,92,R,Leflore,
Kent Alexander,State House,93,R,Leflore,
Timmy Ladner,State House,93,R,Leflore,
,State House,94,R,Leflore,
Jessica Upshaw,State House,95,R,Leflore,
,State House,96,R,Leflore,
Sam Mims,State House,97,R,Leflore,
,State House,98,R,Leflore,
Bill Pigott,State House,99,R,Leflore,
Ken Morgan,State House,100,R,Leflore,
Harvey Fillingane,State House,101,R,Leflore,
Hank Lott,State House,101,R,Leflore,
,State House,102,R,Leflore,
Larry Byrd,State House,104,R,Leflore,
Dennis DeBar,State House,105,R,Leflore,
Herb Frierson,State House,106,R,Leflore,
Doug McLeod,State House,107,R,Leflore,
Kevin Mitchell,State House,107,R,Leflore,
Sherwin Ray,State House,107,R,Leflore,
Manly Barton,State House,109,R,Leflore,
Boyd T. Kendell,State House,109,R,Leflore,
Jeff Guice,State House,114,R,Leflore,
James Broadwater,Governor,,R,Lincoln,48
Phil Bryant,Governor,,R,Lincoln,2544
Dave Dennis,Governor,,R,Lincoln,542
Hudson Holiday,Governor,,R,Lincoln,61
Ron Williams,Governor,,R,Lincoln,90
Billy Hewes,Lieutenant Governor,,R,Lincoln,1030
Tate Reeves,Lieutenant Governor,,R,Lincoln,2326
Ricky Dombrowski,Secretary of State,,R,Lincoln,246
Delbert Hoseman,Secretary of State,,R,Lincoln,3047
Steve Simpson,Attorney General,,R,Lincoln,2921
Lynn Fitch,State Treasurer,,R,Lincoln,1311
Lucien Smith,State Treasurer,,R,Lincoln,859
Lee Yancey,State Treasurer,,R,Lincoln,1085
Stacey Pickering,State Auditor,,R,Lincoln,3087
Mike Chaney,Commissioner of Insurance,,R,Lincoln,3050
Cindy Hyde-Smith,Commissioner of Agriculture and Commerce,,R,Lincoln,2935
Max Phillips,Commissioner of Agriculture and Commerce,,R,Lincoln,359
Dannie Reed,Commissioner of Agriculture and Commerce,,R,Lincoln,100
Michael Cobb,State Senate,2,R,Lincoln,
Betsey Hamilton,State Senate,3,R,Lincoln,
Rita Potts Parks,State Senate,4,R,Lincoln,
Jerry Don Keith,State Senate,5,R,Lincoln,
Nancy Collins,State Senate,6,R,Lincoln,
Ed Mattox,State Senate,7,R,Lincoln,
Patsy Gregory,State Senate,8,R,Lincoln,
